Green Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,595,425,207,144,130,117,105,79,76,74,74,69,66,63,60,60,60,59,55,52,45,43,41,40,38,37,35,34,33,31,29,28,26,25,24,24,24,23,23,22,21,21,21,20,20,20,19,17,16,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C10G,C07C,A01H,C07K,B01J,B01D,C12M,C02F,F02C,H01M,A01N,C11B,C01B,D21C,C13K,G01N,C12Q,A23K,C07H,C08L,C07D,C07G,A01G,C10J,C11C,C08H,C10M,A61K,C08B,C10B,G06Q,F01N,A23L,F01K,F02B,C12R,F01D,H02J,F02M,C11D,F02D,C10K,C05F,C09K,F23C,G06F,F23G,
Número,529,401,219,179,124,113,94,90,87,77,61,60,52,51,50,49,48,47,45,42,40,40,39,35,34,33,31,31,30,29,26,26,25,25,24,23,23,23,22,22,21,20,19,19,18,17,17,17,17,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C10G,C07C,C12M,A01H,H01M,B01D,C07K,C01B,F02C,B01J,C12Q,C12R,C02F,C11B,C13K,D21C,G01N,A01N,C07H,C10M,A23K,C10B,C11C,A61K,C07D,A23L,F02M,A01G,C08H,F02B,F23C,G06Q,C10K,C08L,C25B,F02D,C04B,C08B,C10J,F23R,F01K,F01N,H02J,G06F,C21B,A23D,C05F,
Número,578,489,276,220,157,137,108,97,86,78,71,70,68,60,56,52,51,46,45,45,42,42,42,38,35,35,32,31,29,29,28,28,27,26,26,25,24,24,22,20,20,20,20,19,18,18,17,16,15,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C10G,C07C,A01H,B01D,C12M,C11B,B01J,G01N,C07K,H01M,C02F,C12R,C07H,C12Q,C01B,C10B,A23K,D21C,C13K,F02M,A01N,C10J,C07D,A23L,C11C,F02B,A61K,C08B,F01N,A01G,F01K,A23D,F02C,F02D,C10K,B01F,H02J,C05F,C08L,C08H,C12F,G06Q,B09B,C08F,C10M,F23G,C09K,
Número,581,508,286,193,128,118,114,114,86,82,58,57,57,56,53,51,50,43,41,40,37,36,35,33,33,32,31,31,30,28,26,23,22,22,21,21,21,20,18,18,17,17,16,15,15,14,14,14,14,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C10G,A01H,C07C,B01D,C12M,B01J,C07K,C11B,C12Q,C02F,C07H,G01N,C12R,C01B,C10J,C11C,D21C,H01M,C13K,A61K,C10B,A01N,C07D,A01G,C08H,C10M,A23K,A23L,F02M,C08F,G06Q,C09K,A01P,C08B,B01F,C10K,F01K,G06F,F02B,F02C,F23G,A61B,C11D,F02D,F24J,A01K,B09B,
Número,571,487,299,164,151,139,106,104,101,88,66,61,55,50,49,48,44,44,40,40,38,33,31,31,30,30,26,26,25,22,22,21,19,19,18,17,17,16,16,16,16,15,15,15,13,13,13,13,12,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,A01H,C07C,C12M,C10G,B01D,C07H,C07K,B01J,H01M,C12Q,C11B,C10M,C12R,C02F,C11C,C01B,F02M,C10J,G01N,A01G,D21C,G06F,C10B,C13K,F02B,C08L,C08H,A01N,A61K,A23K,C10N,G06Q,A23L,C08F,C11D,F03G,H02J,F02C,F02D,A01P,A23J,C08B,C09K,F01N,B32B,C07D,F02G,
Número,590,519,297,157,131,125,113,90,83,77,72,62,60,58,43,43,42,42,40,39,35,35,33,30,29,26,26,23,22,20,19,19,18,17,17,16,15,15,15,15,14,14,13,13,13,13,13,12,12,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,C12N,C10L,C12M,A01H,C07C,C10G,B01D,C02F,C07K,B01J,C07H,G01N,C11C,H01M,F02B,C12Q,C07D,D21C,C01B,F02D,A61K,C10J,C10M,F02M,A01G,C13K,C11B,C08B,A01N,C12R,A23L,B09B,G06Q,F02C,H02J,A01K,C05F,C08H,G06F,A01P,C10N,F01N,F23G,A23K,A61P,B01F,B60K,C08G,D21B,
Número,413,363,268,116,110,106,92,67,56,56,53,48,45,41,41,40,37,33,32,30,28,27,27,27,27,26,25,23,22,19,19,18,16,15,14,14,13,13,13,13,12,12,12,11,10,10,10,10,10,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,A01H,C12M,C07C,C10G,B01D,C07H,C11C,H01M,B01J,C02F,C07D,C07K,G01N,C12Q,D21C,C11B,C10M,A61K,C01B,C10J,A01G,G06Q,F02D,F02M,C13K,F02B,C11D,A01N,A23K,A23L,A61B,F26B,B60K,C08B,C09K,C10N,G06F,B09B,H01L,A01K,C05F,G05B,A23D,B32B,F01N,H02J,A23J,
Número,289,273,258,98,84,63,63,48,43,43,41,40,40,39,39,39,30,28,27,26,25,24,24,21,20,19,18,16,16,15,14,13,13,13,12,11,11,11,11,11,10,10,9,9,9,8,8,8,8,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C10L,C12P,A01H,C12M,H01M,C10G,C07C,G01N,C07H,B01D,C11C,C02F,C07K,C12Q,B01J,C11B,A01G,A61K,C01B,F02M,G06Q,A61B,F02B,A61L,A01N,F02D,F26B,B01F,G06F,A23K,A01P,C08H,G05B,A01K,A23L,C10J,C13K,D21C,F23G,A21D,A61M,B09B,B67D,C07D,C10B,A61N,C11D,C12R,F23J,
Número,189,148,126,69,49,44,39,38,37,33,32,32,25,25,25,23,22,21,19,18,17,17,16,15,13,12,12,12,11,11,10,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C10L,C12P,A01H,F02B,H01M,F02M,C07H,A61K,G01N,C10G,C12Q,B01J,C07K,B01D,C02F,C11C,A23L,C11B,D21C,A61B,A61N,C12M,A23K,C07C,A21D,B09B,C05F,C08F,C13K,C07D,F02D,F23C,F23G,F24B,F26B,A61L,C08L,C09K,C10M,D06M,F02P,A61F,A61M,B32B,C10B,A01C,A01K,A62D,B03B,
Número,111,89,81,34,34,27,22,21,18,18,15,15,14,14,12,12,12,11,10,10,9,9,9,8,8,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,3,3,3,3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C10L,A01H,C07H,A61K,H01M,C12P,C12Q,F26B,C07C,C07K,C11C,D21C,C05F,F02B,C02F,C10G,C11D,A61N,B01D,B01J,F23G,G01N,A61M,A21D,A61B,B09B,C08F,D06M,F23C,F23K,H01B,A61L,A62D,B03B,C04B,C10M,C11B,F02D,F02M,A01C,A01K,A23K,A23L,A24B,A61Q,B01F,B02C,C05G,C08L,
Número,68,48,45,23,17,17,16,14,13,12,10,10,9,8,8,7,7,7,6,6,6,6,6,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C10L,C12N,B01J,C07C,H01M,C12P,A01H,B01D,C07H,C12M,A61K,C02F,F23C,A61L,A61M,C10G,A01N,A61B,C05F,C08L,C12Q,F02B,G01N,A01G,A22B,A61N,B60L,C07K,C08F,C08K,C09K,C10M,C11B,C25B,F02M,F23D,A61P,B01F,B01L,C11C,C40B,D21C,D21H,F01N,F23G,F23N,H01B,A01C,A01P,A23B,
Número,60,29,16,15,15,11,10,10,9,9,7,7,6,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C10L,C12N,A61K,C12P,H01M,A01H,C12Q,B01J,B01D,C07H,C07K,C08F,C10M,B01F,C07C,C01B,C08L,C10G,D21C,F23C,A01N,A61M,B65D,C10J,C12M,C12S,C21C,F02B,F02M,F23J,G01N,A23D,A23K,A61L,A61Q,B23K,B30B,B81B,B81C,C07B,C08K,C09D,C11B,C11C,C11D,D06M,D06P,F02D,F22B,F23D,
Número,32,25,11,9,9,7,7,6,5,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C10L,C12N,H01M,A61K,C12M,G01N,B01D,C12P,C07C,F02B,C12Q,F23C,C07H,F23G,C10G,F02M,A01H,C08J,C10M,F23N,B01J,C02F,C05F,C07K,C10J,C25B,F01K,F01N,F23L,F24J,F26B,G06F,G06Q,H01L,B01L,B23K,B60L,C10N,C12R,C40B,F02D,F23J,F28F,H01B,H03M,A01G,A23K,A61B,A61L,A61M,
Número,24,22,21,11,10,10,9,9,8,8,7,7,6,6,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C10L,C08F,C12N,A61K,C10M,F23C,H01M,C02F,C12Q,B01D,C07C,F23G,G01N,A01H,C10N,A61B,A61M,C08L,C12P,F02B,//(C,A01G,A61P,A61Q,A63C,B01J,B01L,B03D,B81B,C07B,C09D,C10B,C10D,C10G,C10J,C11B,C11C,C12M,C12R,C40B,D06M,D06P,D21C,E01C,F01B,F01L,F02D,F02N,F23D,F23J,
Número,12,8,8,6,6,6,6,5,5,4,4,4,4,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C10L,C10M,C07C,F23G,G01N,F02B,F23C,B01D,B01J,C10J,C02F,F02C,F23L,H01M,A61K,B01L,C10G,C12N,F23J,F23K,C08G,C08L,C10B,C10N,C11C,F01K,F02D,F02M,A61P,B27N,B81B,C07B,C10K,C12M,C12Q,C12R,C40B,D21C,F26B,F28G,,,,,,,,,,,
Número,29,12,10,7,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C10L,C10M,C10N,C08F,C10J,C07C,F23G,H01M,A61B,A61F,A61K,A61N,A63C,C08G,C10B,C12Q,D21C,E01C,F28G,H01L,H04R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Número,14,5,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C10L,C10M,C08F,F23C,C10N,H01M,A47J,A63C,C02F,E01C,F01K,F23J,F23L,B01D,C08L,C10J,B01J,B03C,B27N,C07C,C08G,C09K,C10B,C11D,C12C,C12N,C12P,D21C,F02C,F22B,F23D,F23G,F23K,F24B,,,,,,,,,,,,,,,,,
Número,25,9,6,5,4,4,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biomass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,A61K,A01H,B01J,B01D,A01N,C02F,C07C,C07K,C10G,C12M,C08L,C10J,C10B,C01B,A23L,C12R,C07D,A23K,F23B,A01G,F23J,C05G,F23K,A61P,G01N,C05F,C08G,C08J,G05B,B02C,F26B,D21C,C09K,G06N,C08B,C12Q,H04L,F23L,C08H,C08K,G06K,C11D,C07H,F24H,C13K,F23G,A61Q,
Número,1.602,1.197,612,573,558,528,482,428,422,401,401,374,351,311,293,289,287,281,269,254,229,221,215,208,206,202,193,181,169,158,143,138,137,135,131,130,130,129,129,127,123,122,120,107,105,103,101,100,97,91,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,B01J,A01H,A61K,B01D,A01N,C07C,C10G,C02F,C10J,C07K,C08L,C01B,C10B,C12M,A23L,C07D,F23J,F23B,C05G,F23K,A01G,C12R,G01N,A23K,C05F,C12Q,C09K,C08G,F26B,B02C,F23L,C08K,A61P,C08J,F24H,C11D,C10K,C13K,D21C,F23G,C08B,A01P,F22B,F23C,C08H,C07H,C11B,
Número,1.986,1.311,900,707,627,604,570,558,547,520,508,469,452,373,360,353,352,338,328,309,295,293,284,275,247,230,224,204,202,197,194,193,187,185,180,172,166,161,149,145,141,128,125,121,119,118,116,115,113,108,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,B01J,A61K,A01H,C07C,C10G,C02F,A01N,B01D,C07K,C07D,C10B,C10J,C12M,C08L,C01B,C05G,A23L,C12R,C12Q,C08G,F23K,A01G,A23K,C13K,C05F,F23B,F23J,G01N,C08J,C08K,C08B,D21C,C09K,C08H,C10K,F23L,A61Q,C11B,C07H,B02C,A61P,A01P,F26B,B09B,F24H,F01K,C11D,
Número,2.280,1.560,805,729,686,680,666,596,546,506,489,471,410,392,381,375,364,360,307,306,289,233,218,213,212,206,196,194,194,184,183,181,181,180,178,170,158,152,141,138,132,129,127,125,122,122,121,115,108,106,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,C07C,A01H,B01J,A61K,C10G,A01N,C02F,C07K,B01D,C08L,C12M,C07D,C01B,C10J,A23L,C10B,C12R,C08G,D21C,C12Q,C08B,C13K,A01G,C05G,A23K,C08H,G01N,C07H,C08K,C08J,C05F,C09K,C11B,A01P,C10K,A61Q,B09B,C11D,A61P,F23J,F23G,F23B,F23L,F01K,A01C,C09D,C10M,
Número,2.451,1.953,790,773,708,668,640,626,570,542,494,463,405,404,371,351,331,292,272,264,228,223,222,216,215,209,193,190,189,184,176,171,164,159,153,148,146,146,132,123,117,109,107,105,100,96,94,89,89,85,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C10L,A01H,B01J,C07C,C10G,A61K,A01N,B01D,C02F,C07K,C10J,C08L,C12M,C01B,C07D,C10B,A23L,C13K,C12R,C12Q,A23K,C08G,C08B,D21C,G01N,A01G,C10K,C08H,C07H,C08J,C08K,F23B,C09K,F23G,C11B,A01P,C11D,F23K,C05G,B09B,F23J,A61P,A61Q,C05F,F23L,F24H,F23C,F01K,
Número,2.371,2.075,811,785,760,730,705,626,513,501,465,458,453,386,376,348,337,293,279,265,247,244,227,226,211,210,187,183,182,174,168,158,152,144,143,140,133,129,128,126,116,114,112,111,111,108,106,104,99,98,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,C07C,A01H,C10L,B01J,C10G,A01N,A61K,B01D,C02F,C07K,C12M,C10J,C01B,C08L,C07D,C10B,C13K,C08G,A23L,C12R,C07H,D21C,C12Q,C08B,C08H,C08J,G01N,C10K,A23K,A01G,C11B,B09B,A01P,C08K,C05F,A61Q,F23G,C09K,F01K,A61P,B32B,C08F,C11D,C05G,G06F,F23B,C09D,H01M,
Número,2.632,2.244,962,923,824,820,784,602,592,551,528,514,456,415,390,388,365,314,304,273,269,267,262,262,229,185,185,183,170,169,161,160,152,151,147,136,134,130,128,126,113,109,102,101,101,92,90,89,85,83,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,A01H,C07C,C10L,B01J,C10G,C07K,A61K,B01D,C02F,C10J,A01N,C01B,C12M,C08L,C07H,C07D,C10B,C12Q,C08G,A23L,C12R,C11B,C13K,G01N,D21C,A23K,B09B,C08B,C10K,C08J,C09K,C08H,A61P,A01P,F23G,A01G,C08K,C08F,F01K,C05F,C11D,A61Q,B32B,H02J,A23J,G06Q,F02C,F26B,
Número,2.672,1.927,1.073,991,772,718,653,518,515,512,470,404,376,361,343,323,276,271,264,242,236,219,218,214,198,173,170,157,153,152,152,141,132,130,126,123,116,113,103,102,101,98,95,94,91,85,84,84,82,79,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,A01H,C07C,C10L,B01J,C10G,A61K,B01D,C07K,C02F,C12M,C10J,C01B,A01N,C10B,C07H,C08L,C07D,C12Q,C08G,A23L,C13K,G01N,A61P,C12R,A01P,D21C,C08J,C11B,B09B,C09K,A23K,C08B,C10K,B32B,C08K,C08H,F23G,C11D,A01G,A61Q,F01K,C05F,E21B,F02C,C08F,B29C,G06F,F26B,
Número,2.636,1.879,988,840,839,673,633,593,571,520,484,462,421,387,354,318,307,265,259,241,201,199,190,190,188,185,173,165,157,151,149,149,141,141,138,134,130,128,123,122,120,110,110,98,81,81,79,76,76,74,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,A01H,C07C,C10L,A61K,C07K,B01J,B01D,C02F,C10J,C12M,C10G,C07H,C01B,A01N,C12Q,C07D,A61P,C08L,C10B,A23L,C12R,C08G,G01N,B09B,C11B,A01P,D21C,C08K,C13K,A01G,C08J,C09K,A23K,C08B,C08H,C11D,E21B,A61Q,B32B,F02C,C05F,F23G,C10K,F01K,A23J,H01L,F26B,A61L,
Número,2.932,2.071,1.174,820,753,677,567,566,516,452,449,433,432,397,385,348,307,270,269,267,235,232,208,203,193,186,176,169,165,158,154,153,153,152,142,129,129,119,114,109,101,101,100,99,92,92,86,84,83,77,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,A01H,C10L,A61K,C07C,C07K,C02F,B01D,B01J,C10J,C12M,C07H,C10G,C01B,A01N,A61P,C12Q,A23L,C08L,C10B,C07D,B09B,G01N,C13K,C08G,C12R,A01P,D21C,A23K,C08B,A01G,C08J,A61Q,C08H,E21B,C11B,C08K,F02C,C05F,C09K,C10K,C11D,F23G,B32B,F01K,C10M,A01K,F23C,G06Q,
Número,2.252,1.783,775,716,618,598,535,467,446,441,440,397,366,366,348,303,258,209,205,198,196,190,179,171,170,157,146,142,138,124,121,113,107,106,102,98,95,93,88,78,76,76,76,76,74,74,73,64,63,62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,A01H,C10L,A61K,C07C,C07K,C02F,C10J,B01J,C10G,A23L,B01D,C07H,C12M,C01B,A61P,C12Q,A01N,C10B,C07D,B09B,C08L,G01N,A23K,C12R,C08G,A01G,A01P,E21B,C13K,C08J,C10M,D21C,C08K,C05F,C08B,F23G,A61Q,C09K,B32B,C10K,G06Q,C08H,A01K,F23C,C11D,C11B,F01K,G06F,
Número,1.970,1.352,703,646,510,481,457,427,388,382,361,334,327,327,309,244,224,221,210,185,180,171,169,142,130,114,113,104,101,92,91,89,88,88,81,79,79,79,73,73,68,67,66,62,60,60,56,53,52,51,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,A01H,A23L,A61K,C02F,C10L,C07K,C07C,B01D,A01F,B01J,C12M,C10G,C07H,C01B,A61P,A01N,C10J,C12Q,A23B,C08L,C07D,G01N,E21B,C12R,B09B,C10B,A23K,A61Q,F23G,D21C,A01G,C08G,G06Q,A01K,C05F,C08J,A01P,A01C,A23C,G06F,C08K,C11B,C13K,C11D,F02C,A23D,B01F,C09K,
Número,1.624,1.048,603,591,559,411,397,388,345,306,285,274,236,235,231,215,213,203,195,187,128,126,124,122,120,117,111,110,108,104,98,90,87,71,71,69,68,66,61,60,54,54,53,53,53,51,50,48,46,46,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12N,C12P,A01H,A61K,A23L,C07K,C02F,C10L,C07H,C07C,B01D,B01J,C01B,A61P,C10G,C10J,C12Q,C12M,C07D,B09B,A01N,G01N,A23K,C08L,C10B,C08G,E21B,C12R,F23G,C05F,H01M,C08J,A61Q,C09K,A01G,A01K,C08K,C13K,A23C,B01F,C11B,A01P,G06Q,C08B,C11D,F01K,A23D,A61L,D21C,C11C,
Número,1.518,843,592,508,424,366,354,262,233,216,202,176,174,173,173,172,170,154,138,132,120,112,98,95,93,84,79,75,75,72,60,55,54,54,53,45,45,44,40,40,36,35,35,33,32,32,31,31,31,28,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,C12N,A23L,A61K,A01H,C07K,C02F,C07H,B01D,C12Q,B01J,C10L,A23K,C07C,C01B,A61P,A01N,B09B,G01N,C12R,C12M,C07D,C10J,A23G,C10G,A23B,C08G,C08L,C10B,A01K,C05F,A61L,H01M,A61Q,A23C,F23G,C11D,E21B,C11B,A23D,A01G,D21C,B01F,C13K,G06F,C08J,F01K,C11C,A23J,C08B,
Número,1.811,1.500,1.172,598,577,382,352,237,193,180,158,144,132,129,120,119,108,107,106,103,100,94,92,87,82,76,67,55,55,54,53,52,50,47,45,44,38,38,36,35,33,33,31,31,30,29,28,26,25,25,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,C12N,A23L,A01H,A61K,C07K,A23G,C02F,C07H,A01N,C12Q,B01D,A23B,A23C,A23K,A61P,G01N,C12R,C07C,C10L,C12M,B01J,C01B,B09B,A01K,C07D,C10J,C08L,A21D,F23G,C10G,C10B,H01M,A01F,A01G,C05F,C08G,A61Q,A61L,A24B,B01F,C08J,C08B,F23C,A23D,G06F,C08K,C11D,F23J,C13K,
Número,2.093,1.515,1.161,527,448,423,339,324,283,240,236,230,214,174,141,138,133,131,130,130,129,125,102,101,92,86,86,76,70,69,66,65,61,60,60,58,48,47,43,42,41,39,38,38,37,37,34,34,34,31,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Código ICP,C12P,C12N,A23L,A01H,A01F,A61K,A23B,C02F,C07K,A01N,C12Q,B01D,B01J,C07H,A23K,C07C,C12R,A61P,A24B,G01N,C10L,C07D,C10J,C01B,B09B,C10G,C12M,A01G,C05F,C10B,A61L,C12C,F23G,A01K,H01M,A61F,C08L,F02C,G06F,A61Q,A23C,F01K,D21C,B01F,C08G,C11D,C08B,C11B,F23C,F23J,
